123.125.71.57 - - [11/Apr/2019:02:07:32 +0800] "GET http://mayubin.xyz/robots.txt HTTP/1.1" 404 647 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"[t201T0a0]
61.129.8.199 - - [11/Apr/2019:23:17:00 +0800] "GET http://mayubin.xyz/detail.html HTTP/1.1" 200 2556 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt200T0a304]
101.226.225.86 - - [11/Apr/2019:23:17:01 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[CVt0T0a304]
223.166.151.237 - - [11/Apr/2019:23:17:01 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[Ct0T0a0]
183.192.164.79 - - [11/Apr/2019:23:18:32 +0800] "POST http://mayubin.xyz/contact.html HTTP/1.1" 200 2529 "http://mayubin.xyz/contact.html" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[ZKt201T0a200]
117.136.46.106 - - [11/Apr/2019:23:23:24 +0800] "GET http://mayubin.xyz/favicon.ico HTTP/1.1" 404 652 "http://mayubin.xyz/detail.html" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[Lt200T0a0]
223.166.151.237 - - [11/Apr/2019:23:35:05 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[Ct0T0a0]
61.151.178.168 - - [11/Apr/2019:23:35:05 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"[Ct0T0a0]
61.129.8.199 - - [11/Apr/2019:23:35:05 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt197T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:06 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.theme.default.css HTTP/1.1" 200 815 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:06 +0800] "GET http://mayubin.xyz/vendor/owl.carousel/assets/owl.carousel.css HTTP/1.1" 200 1641 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:06 +0800] "GET http://mayubin.xyz/css/custom.css HTTP/1.1" 200 253 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:06 +0800] "GET http://mayubin.xyz/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 23875 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:06 +0800] "GET http://mayubin.xyz/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 7356 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:06 +0800] "GET http://mayubin.xyz/img/portfolio/a4-paper.jpg HTTP/1.1" 200 60322 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:07 +0800] "GET http://mayubin.xyz/img/portfolio/ipad-air-2.jpg HTTP/1.1" 200 22893 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:07 +0800] "GET http://mayubin.xyz/img/portfolio/paper-presentation.jpg HTTP/1.1" 200 42537 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:07 +0800] "GET http://mayubin.xyz/img/portfolio/envelope-brand.jpg HTTP/1.1" 200 34534 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:07 +0800] "GET http://mayubin.xyz/img/portfolio/business-card.jpg HTTP/1.1" 200 21011 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:07 +0800] "GET http://mayubin.xyz/img/portfolio/business-card-26.jpg HTTP/1.1" 200 57397 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt0T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:07 +0800] "GET http://mayubin.xyz/img/portfolio/trifold.jpg HTTP/1.1" 200 63979 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt601T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:07 +0800] "GET http://mayubin.xyz/img/portfolio/label-clothes.jpg HTTP/1.1" 200 44549 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt801T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:08 +0800] "GET http://mayubin.xyz/css/style.default.css HTTP/1.1" 200 8869 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt1002T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:08 +0800] "GET http://mayubin.xyz/img/portfolio/gravity-paper.jpg HTTP/1.1" 200 37508 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt1303T0a304]
61.129.8.199 - - [11/Apr/2019:23:35:09 +0800] "GET http://mayubin.xyz/favicon.ico HTTP/1.1" 404 647 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[t0T0a0]
219.129.216.239 - - [11/Apr/2019:23:35:25 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"[CVt201T0a304]
111.177.18.200 - - [11/Apr/2019:23:36:17 +0800] "GET http://mayubin.xyz/ HTTP/1.1" 200 2491 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"[CVt201T0a304]
183.192.164.79 - - [11/Apr/2019:23:40:20 +0800] "GET http://mayubin.xyz/index.html HTTP/1.1" 200 2491 "http://mayubin.xyz/index.html" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt201T0a304]
61.129.8.199 - - [11/Apr/2019:23:49:39 +0800] "GET http://mayubin.xyz/about.html HTTP/1.1" 200 2783 "http://mayubin.xyz/" "Mozilla/5.0 (Linux; U; Android 8.0.0;zh-cn; LLD-AL00 Build/HONORLLD-AL00) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/57.0.2987.132 MQQBrowser/8.1 Mobile Safari/537.36"[CVt201T0a304]
